species_name,genome_file_name,cds_file_name,original_name
yarrowia_lipolytica,yarrowia_lipolytica_yb392_v1.0_genomic.fna,yarrowia_lipolytica_yb392_v1.0_cds.fna,yarrowia_lipolytica_yb392_v1.0
yarrowia_lipolytica,yarrowia_lipolytica_po1f_v2.0_genomic.fna,yarrowia_lipolytica_po1f_v2.0_cds.fna,yarrowia_lipolytica_po1f_v2.0
yarrowia_lipolytica,yarrowia_lipolytica_po1f_v1.0_genomic.fna,yarrowia_lipolytica_po1f_v1.0_cds.fna,yarrowia_lipolytica_po1f_v1.0
yarrowia_lipolytica,yarrowia_lipolytica_nrrl_y-64008_v1.0_genomic.fna,yarrowia_lipolytica_nrrl_y-64008_v1.0_cds.fna,yarrowia_lipolytica_nrrl_y-64008_v1.0
yarrowia_lipolytica,yarrowia_lipolytica_fkp355_v1.0_genomic.fna,yarrowia_lipolytica_fkp355_v1.0_cds.fna,yarrowia_lipolytica_fkp355_v1.0
yarrowia_lipolytica,yarrowia_lipolytica_clib89(w29)_genomic.fna,yarrowia_lipolytica_clib89(w29)_cds.fna,yarrowia_lipolytica_clib89(w29)
yarrowia_lipolytica,yarrowia_lipolytica_(strain_clib122)_genomic.fna,yarrowia_lipolytica_(strain_clib122)_cds.fna,yarrowia_lipolytica_(strain_clib122)
xylona_heveae,xylona_heveae_tc161_v1.0_genomic.fna,xylona_heveae_tc161_v1.0_cds.fna,xylona_heveae_tc161_v1.0
xylogone_sp.,xylogone_sp._pmi_703_v1.0_genomic.fna,xylogone_sp._pmi_703_v1.0_cds.fna,xylogone_sp._pmi_703_v1.0
xylariomycetidae_sp.,xylariomycetidae_sp._fl2044_v1.0_genomic.fna,xylariomycetidae_sp._fl2044_v1.0_cds.fna,xylariomycetidae_sp._fl2044_v1.0
xylariomycetidae_sp.,xylariomycetidae_sp._fl0641_v1.0_genomic.fna,xylariomycetidae_sp._fl0641_v1.0_cds.fna,xylariomycetidae_sp._fl0641_v1.0
xylariales_sp.,xylariales_sp._pmi_506_v1.0_genomic.fna,xylariales_sp._pmi_506_v1.0_cds.fna,xylariales_sp._pmi_506_v1.0
xylariales_sp.,xylariales_sp._ak1849_v1.0_genomic.fna,xylariales_sp._ak1849_v1.0_cds.fna,xylariales_sp._ak1849_v1.0
xylariaceae_sp.,xylariaceae_sp._fl1651_v1.0_genomic.fna,xylariaceae_sp._fl1651_v1.0_cds.fna,xylariaceae_sp._fl1651_v1.0
xylariaceae_sp.,xylariaceae_sp._fl1272_v2.0_genomic.fna,xylariaceae_sp._fl1272_v2.0_cds.fna,xylariaceae_sp._fl1272_v2.0
xylariaceae_sp.,xylariaceae_sp._fl1019_v1.0_genomic.fna,xylariaceae_sp._fl1019_v1.0_cds.fna,xylariaceae_sp._fl1019_v1.0
xylariaceae_sp.,xylariaceae_sp._fl0821_v1.0_genomic.fna,xylariaceae_sp._fl0821_v1.0_cds.fna,xylariaceae_sp._fl0821_v1.0
xylariaceae_sp.,xylariaceae_sp._fl0804_v2.0_genomic.fna,xylariaceae_sp._fl0804_v2.0_cds.fna,xylariaceae_sp._fl0804_v2.0
xylariaceae_sp.,xylariaceae_sp._fl0662b_v1.0_genomic.fna,xylariaceae_sp._fl0662b_v1.0_cds.fna,xylariaceae_sp._fl0662b_v1.0
xylariaceae_sp.,xylariaceae_sp._fl0594_v1.0_genomic.fna,xylariaceae_sp._fl0594_v1.0_cds.fna,xylariaceae_sp._fl0594_v1.0
xylariaceae_sp.,xylariaceae_sp._fl0255_v1.0_genomic.fna,xylariaceae_sp._fl0255_v1.0_cds.fna,xylariaceae_sp._fl0255_v1.0
xylariaceae_sp.,xylariaceae_sp._fl0016_v1.0_genomic.fna,xylariaceae_sp._fl0016_v1.0_cds.fna,xylariaceae_sp._fl0016_v1.0
xylariaceae_sp.,xylariaceae_sp._ak1471_v1.0_genomic.fna,xylariaceae_sp._ak1471_v1.0_cds.fna,xylariaceae_sp._ak1471_v1.0
xylaria_venustula,xylaria_venustula_fl0490_v1.0_genomic.fna,xylaria_venustula_fl0490_v1.0_cds.fna,xylaria_venustula_fl0490_v1.0
xylaria_telfairii,xylaria_telfairii_cbs_121673_v1.0_genomic.fna,xylaria_telfairii_cbs_121673_v1.0_cds.fna,xylaria_telfairii_cbs_121673_v1.0
xylaria_sp.,xylaria_sp._fl1777_v1.0_genomic.fna,xylaria_sp._fl1777_v1.0_cds.fna,xylaria_sp._fl1777_v1.0
xylaria_sp.,xylaria_sp._fl1042_v1.0_genomic.fna,xylaria_sp._fl1042_v1.0_cds.fna,xylaria_sp._fl1042_v1.0
xylaria_sp.,xylaria_sp._fl0933_v1.0_genomic.fna,xylaria_sp._fl0933_v1.0_cds.fna,xylaria_sp._fl0933_v1.0
xylaria_sp.,xylaria_sp._fl0064_v1.0_genomic.fna,xylaria_sp._fl0064_v1.0_cds.fna,xylaria_sp._fl0064_v1.0
xylaria_sp.,xylaria_sp._fl0043_v1.0_genomic.fna,xylaria_sp._fl0043_v1.0_cds.fna,xylaria_sp._fl0043_v1.0
xylaria_sp.,xylaria_sp._cbs_124048_v1.0_genomic.fna,xylaria_sp._cbs_124048_v1.0_cds.fna,xylaria_sp._cbs_124048_v1.0
xylaria_scruposa,xylaria_scruposa_cbs_123580_v1.0_genomic.fna,xylaria_scruposa_cbs_123580_v1.0_cds.fna,xylaria_scruposa_cbs_123580_v1.0
xylaria_palmicola,xylaria_palmicola_cbs_124036_v1.0_genomic.fna,xylaria_palmicola_cbs_124036_v1.0_cds.fna,xylaria_palmicola_cbs_124036_v1.0
xylaria_pallida,xylaria_pallida_cirm-brfm_1448_v1.0_genomic.fna,xylaria_pallida_cirm-brfm_1448_v1.0_cds.fna,xylaria_pallida_cirm-brfm_1448_v1.0
xylaria_nigripes,xylaria_nigripes_ymj_653_v1.0_genomic.fna,xylaria_nigripes_ymj_653_v1.0_cds.fna,xylaria_nigripes_ymj_653_v1.0
xylaria_longipes,xylaria_longipes_cbs_148.73_v1.0_genomic.fna,xylaria_longipes_cbs_148.73_v1.0_cds.fna,xylaria_longipes_cbs_148.73_v1.0
xylaria_intraflava,xylaria_intraflava_ymj_725_v1.0_genomic.fna,xylaria_intraflava_ymj_725_v1.0_cds.fna,xylaria_intraflava_ymj_725_v1.0
xylaria_hypoxylon,xylaria_hypoxylon_osc100004_v1.0_genomic.fna,xylaria_hypoxylon_osc100004_v1.0_cds.fna,xylaria_hypoxylon_osc100004_v1.0
xylaria_grammica,xylaria_grammica_cbs_120713_v1.0_genomic.fna,xylaria_grammica_cbs_120713_v1.0_cds.fna,xylaria_grammica_cbs_120713_v1.0
xylaria_flabelliformis,xylaria_flabelliformis_nc1011_v1.0_genomic.fna,xylaria_flabelliformis_nc1011_v1.0_cds.fna,xylaria_flabelliformis_nc1011_v1.0
xylaria_digitata,xylaria_digitata_cbs_161.22_v1.0_genomic.fna,xylaria_digitata_cbs_161.22_v1.0_cds.fna,xylaria_digitata_cbs_161.22_v1.0
xylaria_curta,xylaria_curta_cbs_114988_v1.0_genomic.fna,xylaria_curta_cbs_114988_v1.0_cds.fna,xylaria_curta_cbs_114988_v1.0
xylaria_curta,xylaria_curta_92092022_v1.0_genomic.fna,xylaria_curta_92092022_v1.0_cds.fna,xylaria_curta_92092022_v1.0
xylaria_cubensis,xylaria_cubensis_cbs_116.85_v1.0_genomic.fna,xylaria_cubensis_cbs_116.85_v1.0_cds.fna,xylaria_cubensis_cbs_116.85_v1.0
xylaria_crozonensis,xylaria_crozonensis_398_v1.0_genomic.fna,xylaria_crozonensis_398_v1.0_cds.fna,xylaria_crozonensis_398_v1.0
xylaria_cf.,xylaria_cf._heliscus_fl0509_v2.0_genomic.fna,xylaria_cf._heliscus_fl0509_v2.0_cds.fna,xylaria_cf._heliscus_fl0509_v2.0
xylaria_cf.,xylaria_cf._castorea_cbs_124033_v1.0_genomic.fna,xylaria_cf._castorea_cbs_124033_v1.0_cds.fna,xylaria_cf._castorea_cbs_124033_v1.0
xylaria_brunneovinosa,xylaria_brunneovinosa_ymj720_v1.0_genomic.fna,xylaria_brunneovinosa_ymj720_v1.0_cds.fna,xylaria_brunneovinosa_ymj720_v1.0
xylaria_berteri,xylaria_berteri_95101511_v1.0_genomic.fna,xylaria_berteri_95101511_v1.0_cds.fna,xylaria_berteri_95101511_v1.0
xylaria_bambusicola,xylaria_bambusicola_cbs_139988_v1.0_genomic.fna,xylaria_bambusicola_cbs_139988_v1.0_cds.fna,xylaria_bambusicola_cbs_139988_v1.0
xylaria_arbuscula,xylaria_arbuscula_fl1030_v1.0_genomic.fna,xylaria_arbuscula_fl1030_v1.0_cds.fna,xylaria_arbuscula_fl1030_v1.0
xylaria_arbuscula,xylaria_arbuscula_cbs_124340_v1.0_genomic.fna,xylaria_arbuscula_cbs_124340_v1.0_cds.fna,xylaria_arbuscula_cbs_124340_v1.0
xylaria_acuta,xylaria_acuta_cbs_122032_v1.0_genomic.fna,xylaria_acuta_cbs_122032_v1.0_cds.fna,xylaria_acuta_cbs_122032_v1.0
xerocomus_badius,xerocomus_badius_84.06_v1.0_genomic.fna,xerocomus_badius_84.06_v1.0_cds.fna,xerocomus_badius_84.06_v1.0
xenasmatella_vaga,xenasmatella_vaga_cbs212.54_v1.0_genomic.fna,xenasmatella_vaga_cbs212.54_v1.0_cds.fna,xenasmatella_vaga_cbs212.54_v1.0
xenasmatella_tulasnelloidea,xenasmatella_tulasnelloidea_omc1662_v1.0_genomic.fna,xenasmatella_tulasnelloidea_omc1662_v1.0_cds.fna,xenasmatella_tulasnelloidea_omc1662_v1.0
xanthoria_parietina,xanthoria_parietina_46-1-sa22_v1.1_genomic.fna,xanthoria_parietina_46-1-sa22_v1.1_cds.fna,xanthoria_parietina_46-1-sa22_v1.1
xanthoporus_peckianus,xanthoporus_peckianus_daom_52321_v1.0_genomic.fna,xanthoporus_peckianus_daom_52321_v1.0_cds.fna,xanthoporus_peckianus_daom_52321_v1.0
xanthophyllomyces_dendrorhous,xanthophyllomyces_dendrorhous_ubv-ax4_v1.0_genomic.fna,xanthophyllomyces_dendrorhous_ubv-ax4_v1.0_cds.fna,xanthophyllomyces_dendrorhous_ubv-ax4_v1.0
xanthophyllomyces_dendrorhous,xanthophyllomyces_dendrorhous_cbs_6938_v1.0_genomic.fna,xanthophyllomyces_dendrorhous_cbs_6938_v1.0_cds.fna,xanthophyllomyces_dendrorhous_cbs_6938_v1.0
wolfiporia_cocos,wolfiporia_cocos_md-104_ss10_v1.0_genomic.fna,wolfiporia_cocos_md-104_ss10_v1.0_cds.fna,wolfiporia_cocos_md-104_ss10_v1.0
wilcoxina_mikolae,wilcoxina_mikolae_cbs_423.85_v1.0_genomic.fna,wilcoxina_mikolae_cbs_423.85_v1.0_cds.fna,wilcoxina_mikolae_cbs_423.85_v1.0
wickerhamomyces_anomalus,wickerhamomyces_anomalus_nrrl_y-366-8_v1.0_genomic.fna,wickerhamomyces_anomalus_nrrl_y-366-8_v1.0_cds.fna,wickerhamomyces_anomalus_nrrl_y-366-8_v1.0
wickerhamiella_sorbophila,wickerhamiella_sorbophila_ds02_genomic.fna,wickerhamiella_sorbophila_ds02_cds.fna,wickerhamiella_sorbophila_ds02
wickerhamiella_domercqiae,wickerhamiella_domercqiae_nrrl_y-6692_v1.0_genomic.fna,wickerhamiella_domercqiae_nrrl_y-6692_v1.0_cds.fna,wickerhamiella_domercqiae_nrrl_y-6692_v1.0
whalleya_microplaca,whalleya_microplaca_ymj1829_v1.0_genomic.fna,whalleya_microplaca_ymj1829_v1.0_cds.fna,whalleya_microplaca_ymj1829_v1.0
westerdykella_ornata,westerdykella_ornata_cbs_379.55_v1.0_genomic.fna,westerdykella_ornata_cbs_379.55_v1.0_cds.fna,westerdykella_ornata_cbs_379.55_v1.0
wallemia_mellicola,wallemia_mellicola_v1.0_genomic.fna,wallemia_mellicola_v1.0_cds.fna,wallemia_mellicola_v1.0
wallemia_ichthyophaga,wallemia_ichthyophaga_exf-994_genomic.fna,wallemia_ichthyophaga_exf-994_cds.fna,wallemia_ichthyophaga_exf-994
vuilleminia_comedens,vuilleminia_comedens_vccucc2015_ssi6_v1.0_genomic.fna,vuilleminia_comedens_vccucc2015_ssi6_v1.0_cds.fna,vuilleminia_comedens_vccucc2015_ssi6_v1.0
vuilleminia_comedens,vuilleminia_comedens_vccucc2015_ssi3_v1.0_genomic.fna,vuilleminia_comedens_vccucc2015_ssi3_v1.0_cds.fna,vuilleminia_comedens_vccucc2015_ssi3_v1.0
volvariella_volvacea,volvariella_volvacea_v23_genomic.fna,volvariella_volvacea_v23_cds.fna,volvariella_volvacea_v23
vittaforma_corneae,vittaforma_corneae_atcc_50505_genomic.fna,vittaforma_corneae_atcc_50505_cds.fna,vittaforma_corneae_atcc_50505
viridothelium_virens,viridothelium_virens_v1.0_genomic.fna,viridothelium_virens_v1.0_cds.fna,viridothelium_virens_v1.0
violaceomyces_palustris,violaceomyces_palustris_sa_807_v1.0_genomic.fna,violaceomyces_palustris_sa_807_v1.0_cds.fna,violaceomyces_palustris_sa_807_v1.0
verticillium_longisporum,verticillium_longisporum_vl1_genomic.fna,verticillium_longisporum_vl1_cds.fna,verticillium_longisporum_vl1
verticillium_dahliae,verticillium_dahliae_vdls.17_genomic.fna,verticillium_dahliae_vdls.17_cds.fna,verticillium_dahliae_vdls.17
verticillium_dahliae,verticillium_dahliae_mpi-cage-at-0001_v1.0_genomic.fna,verticillium_dahliae_mpi-cage-at-0001_v1.0_cds.fna,verticillium_dahliae_mpi-cage-at-0001_v1.0
verticillium_alfalfae,verticillium_alfalfae_vams.102_genomic.fna,verticillium_alfalfae_vams.102_cds.fna,verticillium_alfalfae_vams.102
verruculina_enalia,verruculina_enalia_cbs_304.66_v1.0_genomic.fna,verruculina_enalia_cbs_304.66_v1.0_cds.fna,verruculina_enalia_cbs_304.66_v1.0
verruconis_gallopava,verruconis_gallopava_genomic.fna,verruconis_gallopava_cds.fna,verruconis_gallopava
verpa_conica,verpa_conica_tj0815_v1.0_genomic.fna,verpa_conica_tj0815_v1.0_cds.fna,verpa_conica_tj0815_v1.0
vermiculariopsiella_pediculata,vermiculariopsiella_pediculata_cbs_132484_v1.0_genomic.fna,vermiculariopsiella_pediculata_cbs_132484_v1.0_cds.fna,vermiculariopsiella_pediculata_cbs_132484_v1.0
venturiales_sp.,venturiales_sp._p10p74_v1.0_genomic.fna,venturiales_sp._p10p74_v1.0_cds.fna,venturiales_sp._p10p74_v1.0
venturia_populina,venturia_populina_cbs256.38_v1.0_genomic.fna,venturia_populina_cbs256.38_v1.0_cds.fna,venturia_populina_cbs256.38_v1.0
venturia_pirina,venturia_pirina_genomic.fna,venturia_pirina_cds.fna,venturia_pirina
venturia_inaequalis,venturia_inaequalis_genomic.fna,venturia_inaequalis_cds.fna,venturia_inaequalis
venturia_effusa,venturia_effusa_genomic.fna,venturia_effusa_cds.fna,venturia_effusa
veluticeps_abietina,veluticeps_abietina_omc1657_v1.0_genomic.fna,veluticeps_abietina_omc1657_v1.0_cds.fna,veluticeps_abietina_omc1657_v1.0
vavraia_culicis,vavraia_culicis_subsp._floridensis_genomic.fna,vavraia_culicis_subsp._floridensis_cds.fna,vavraia_culicis_subsp._floridensis
vararia_minispora,vararia_minispora_ec-137_v1.0_genomic.fna,vararia_minispora_ec-137_v1.0_cds.fna,vararia_minispora_ec-137_v1.0
vanderwaltozyma_polyspora,vanderwaltozyma_polyspora_dsm_70294_genomic.fna,vanderwaltozyma_polyspora_dsm_70294_cds.fna,vanderwaltozyma_polyspora_dsm_70294
valsariales_sp.,valsariales_sp._fl0756_v1.0_genomic.fna,valsariales_sp._fl0756_v1.0_cds.fna,valsariales_sp._fl0756_v1.0
valsa_mali,valsa_mali_str._03-8_genomic.fna,valsa_mali_str._03-8_cds.fna,valsa_mali_str._03-8
valetoniellopsis_laxa,valetoniellopsis_laxa_cbs_191.97_v1.0_genomic.fna,valetoniellopsis_laxa_cbs_191.97_v1.0_cds.fna,valetoniellopsis_laxa_cbs_191.97_v1.0
ustilago_maydis,ustilago_maydis_521_v2.0_genomic.fna,ustilago_maydis_521_v2.0_cds.fna,ustilago_maydis_521_v2.0
ustilago_hordei,ustilago_hordei_uh4857_4_genomic.fna,ustilago_hordei_uh4857_4_cds.fna,ustilago_hordei_uh4857_4
ustilago_bromivora,ustilago_bromivora_ub2112_genomic.fna,ustilago_bromivora_ub2112_cds.fna,ustilago_bromivora_ub2112
ustilaginoidea_virens,ustilaginoidea_virens_genomic.fna,ustilaginoidea_virens_cds.fna,ustilaginoidea_virens
ustanciosporium_gigantosporum,ustanciosporium_gigantosporum_rk316_v1.0_genomic.fna,ustanciosporium_gigantosporum_rk316_v1.0_cds.fna,ustanciosporium_gigantosporum_rk316_v1.0
usnea_florida,usnea_florida_atcc18376_v1.0_genomic.fna,usnea_florida_atcc18376_v1.0_cds.fna,usnea_florida_atcc18376_v1.0
urocystis_primulicola,urocystis_primulicola_rub_030670_v1.0_genomic.fna,urocystis_primulicola_rub_030670_v1.0_cds.fna,urocystis_primulicola_rub_030670_v1.0
urocystis_occulta,urocystis_occulta_cbs_102.71_v1.0_genomic.fna,urocystis_occulta_cbs_102.71_v1.0_cds.fna,urocystis_occulta_cbs_102.71_v1.0
unilacryma_unispora,unilacryma_unispora_maff_240146_v1.0_genomic.fna,unilacryma_unispora_maff_240146_v1.0_cds.fna,unilacryma_unispora_maff_240146_v1.0
uncinocarpus_reesii,uncinocarpus_reesii_uamh_1704_genomic.fna,uncinocarpus_reesii_uamh_1704_cds.fna,uncinocarpus_reesii_uamh_1704
umbilicaria_pustulata,umbilicaria_pustulata_genomic.fna,umbilicaria_pustulata_cds.fna,umbilicaria_pustulata
umbelopsis_sp.,umbelopsis_sp._nov._ad052_v1.0_genomic.fna,umbelopsis_sp._nov._ad052_v1.0_cds.fna,umbelopsis_sp._nov._ad052_v1.0
umbelopsis_sp.,umbelopsis_sp._nov._ad052_-_piptocephalis_tieghemiana_rsa_1565_co-culture_genomic.fna,umbelopsis_sp._nov._ad052_-_piptocephalis_tieghemiana_rsa_1565_co-culture_cds.fna,umbelopsis_sp._nov._ad052_-_piptocephalis_tieghemiana_rsa_1565_co-culture
umbelopsis_sp.,umbelopsis_sp._pmi123_v1.0_genomic.fna,umbelopsis_sp._pmi123_v1.0_cds.fna,umbelopsis_sp._pmi123_v1.0
umbelopsis_ramanniana,umbelopsis_ramanniana_ag_v1.0_genomic.fna,umbelopsis_ramanniana_ag_v1.0_cds.fna,umbelopsis_ramanniana_ag_v1.0
umbelopsis_isabellina,umbelopsis_isabellina_ad026_v1.0_genomic.fna,umbelopsis_isabellina_ad026_v1.0_cds.fna,umbelopsis_isabellina_ad026_v1.0
umbelopsis_angularis,umbelopsis_angularis_p8c34_v1.0_genomic.fna,umbelopsis_angularis_p8c34_v1.0_cds.fna,umbelopsis_angularis_p8c34_v1.0
typhula_sp.,typhula_sp._tra3160c_v1.0_genomic.fna,typhula_sp._tra3160c_v1.0_cds.fna,typhula_sp._tra3160c_v1.0
tulasnella_sp.,tulasnella_sp._427_v1.0_genomic.fna,tulasnella_sp._427_v1.0_cds.fna,tulasnella_sp._427_v1.0
tulasnella_sp.,tulasnella_sp._425_v1.0_genomic.fna,tulasnella_sp._425_v1.0_cds.fna,tulasnella_sp._425_v1.0
tulasnella_sp.,tulasnella_sp._419_v1.0_genomic.fna,tulasnella_sp._419_v1.0_cds.fna,tulasnella_sp._419_v1.0
tulasnella_inquilina,tulasnella_inquilina_uamh_7632_v1.0_genomic.fna,tulasnella_inquilina_uamh_7632_v1.0_cds.fna,tulasnella_inquilina_uamh_7632_v1.0
tulasnella_calospora,tulasnella_calospora_uamh_9824_v1.0_genomic.fna,tulasnella_calospora_uamh_9824_v1.0_cds.fna,tulasnella_calospora_uamh_9824_v1.0
tuber_mesentericum,tuber_mesentericum_tbd1_annotated_metagenome_standard_draft_(deleted_on_2019-11-12_14:23:16_-0800)_genomic.fna,tuber_mesentericum_tbd1_annotated_metagenome_standard_draft_(deleted_on_2019-11-12_14:23:16_-0800)_cds.fna,tuber_mesentericum_tbd1_annotated_metagenome_standard_draft_(deleted_on_2019-11-12_14:23:16_-0800)
tuber_melosporum,tuber_melosporum_tmelo_v1.0_genomic.fna,tuber_melosporum_tmelo_v1.0_cds.fna,tuber_melosporum_tmelo_v1.0
tuber_melanosporum,tuber_melanosporum_mel28_v1.2_genomic.fna,tuber_melanosporum_mel28_v1.2_cds.fna,tuber_melanosporum_mel28_v1.2
tuber_magnatum,tuber_magnatum_v1.0_genomic.fna,tuber_magnatum_v1.0_cds.fna,tuber_magnatum_v1.0
tuber_indicum,tuber_indicum_v1.0_genomic.fna,tuber_indicum_v1.0_cds.fna,tuber_indicum_v1.0
tuber_gibbosum,tuber_gibbosum_gb_tgibb2_v1.0_genomic.fna,tuber_gibbosum_gb_tgibb2_v1.0_cds.fna,tuber_gibbosum_gb_tgibb2_v1.0
tuber_canaliculatum,tuber_canaliculatum_gb_tcana1_v1.0_genomic.fna,tuber_canaliculatum_gb_tcana1_v1.0_cds.fna,tuber_canaliculatum_gb_tcana1_v1.0
tuber_brumale,tuber_brumale_v1.0_genomic.fna,tuber_brumale_v1.0_cds.fna,tuber_brumale_v1.0
tuber_borchii,tuber_borchii_tbo3840_v1.0_genomic.fna,tuber_borchii_tbo3840_v1.0_cds.fna,tuber_borchii_tbo3840_v1.0
tuber_aestivum,tuber_aestivum_var._urcinatum_v1.0_genomic.fna,tuber_aestivum_var._urcinatum_v1.0_cds.fna,tuber_aestivum_var._urcinatum_v1.0
truncatella_angustata,truncatella_angustata_mpi-sdfr-at-0073_v1.0_genomic.fna,truncatella_angustata_mpi-sdfr-at-0073_v1.0_cds.fna,truncatella_angustata_mpi-sdfr-at-0073_v1.0
tritirachium_sp.,tritirachium_sp._cbs_265.96_v1.0_genomic.fna,tritirachium_sp._cbs_265.96_v1.0_cds.fna,tritirachium_sp._cbs_265.96_v1.0
triparticalcar_arcticum,triparticalcar_arcticum_br59_v1.0_genomic.fna,triparticalcar_arcticum_br59_v1.0_cds.fna,triparticalcar_arcticum_br59_v1.0
trinosporium_guianense,trinosporium_guianense_cbs132537_v1.0_genomic.fna,trinosporium_guianense_cbs132537_v1.0_cds.fna,trinosporium_guianense_cbs132537_v1.0
trichosporon_oleaginosus,trichosporon_oleaginosus_ibc0246_v1.0_genomic.fna,trichosporon_oleaginosus_ibc0246_v1.0_cds.fna,trichosporon_oleaginosus_ibc0246_v1.0
trichosporon_guehoae,trichosporon_guehoae_v1.0_genomic.fna,trichosporon_guehoae_v1.0_cds.fna,trichosporon_guehoae_v1.0
trichosporon_chiarellii,trichosporon_chiarellii_mya-4694_v1.0_genomic.fna,trichosporon_chiarellii_mya-4694_v1.0_cds.fna,trichosporon_chiarellii_mya-4694_v1.0
trichosporon_asahii,trichosporon_asahii_var._asahii_cbs_8904_genomic.fna,trichosporon_asahii_var._asahii_cbs_8904_cds.fna,trichosporon_asahii_var._asahii_cbs_8904
trichosporon_asahii,trichosporon_asahii_var._asahii_cbs_2479_genomic.fna,trichosporon_asahii_var._asahii_cbs_2479_cds.fna,trichosporon_asahii_var._asahii_cbs_2479
trichophyton_violaceum,trichophyton_violaceum_cmcc(f)t3l_genomic.fna,trichophyton_violaceum_cmcc(f)t3l_cds.fna,trichophyton_violaceum_cmcc(f)t3l
trichophyton_verrucosum,trichophyton_verrucosum_hki_0517_genomic.fna,trichophyton_verrucosum_hki_0517_cds.fna,trichophyton_verrucosum_hki_0517
trichophyton_tonsurans,trichophyton_tonsurans_cbs_112818_genomic.fna,trichophyton_tonsurans_cbs_112818_cds.fna,trichophyton_tonsurans_cbs_112818
trichophyton_soudanense,trichophyton_soudanense_cbs_452.61_genomic.fna,trichophyton_soudanense_cbs_452.61_cds.fna,trichophyton_soudanense_cbs_452.61
trichophyton_rubrum,trichophyton_rubrum_cbs_118892_genomic.fna,trichophyton_rubrum_cbs_118892_cds.fna,trichophyton_rubrum_cbs_118892
trichophyton_mentagrophytes,trichophyton_mentagrophytes_timm_2789_genomic.fna,trichophyton_mentagrophytes_timm_2789_cds.fna,trichophyton_mentagrophytes_timm_2789
trichophyton_interdigitale,trichophyton_interdigitale_mr816_genomic.fna,trichophyton_interdigitale_mr816_cds.fna,trichophyton_interdigitale_mr816
trichophyton_equinum,trichophyton_equinum_cbs_127.97_genomic.fna,trichophyton_equinum_cbs_127.97_cds.fna,trichophyton_equinum_cbs_127.97
trichophaea_hybrida,trichophaea_hybrida_utf0779_v1.0_genomic.fna,trichophaea_hybrida_utf0779_v1.0_cds.fna,trichophaea_hybrida_utf0779_v1.0
